"link"|"datasetFolder"|"datasetDescription"|"title"|"dsFeatures"|"numberObs"|"area"|"atributeType"|"numberAttr"|"dateDonated"|"missingValues"|"numberWebHits"|"image"
"http://archive.ics.uci.edu/ml/datasets/DrivFace"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00378/"|"http://archive.ics.uci.edu/ml/datasets/DrivFace#"|"DrivFace Data Set"|"Multivariate"|"606"|"Computer"|"Real"|"6400"|"2016-05-26"|"N/A"|"23769"|""
"http://archive.ics.uci.edu/ml/datasets/Mice+Protein+Expression"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00342/"|"http://archive.ics.uci.edu/ml/datasets/Mice+Protein+Expression#"|"Mice Protein Expression Data Set"|"Multivariate"|"1080"|"Life"|"Real"|"82"|"2015-08-04"|"Yes"|"59380"|""
"http://archive.ics.uci.edu/ml/datasets/Cargo+2000+Freight+Tracking+and+Tracing"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00382/"|"http://archive.ics.uci.edu/ml/datasets/Cargo+2000+Freight+Tracking+and+Tracing#"|"Cargo 2000 Freight Tracking and Tracing Data Set"|"Multivariate, Sequential"|"3942"|"Business"|"Integer"|"98"|"2016-11-03"|"Yes"|"28989"|""
"http://archive.ics.uci.edu/ml/datasets/EBL+Domain+Theories"|"http://archive.ics.uci.edu/ml/machine-learning-databases/ebl/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/ebl/README"|"EBL Domain Theories Data Set"|"N/A"|"N/A"|"Computer"|"N/A"|"N/A"|"N/A"|"N/A"|"22105"|""
"http://archive.ics.uci.edu/ml/datasets/Smartphone+Dataset+for+Human+Activity+Recognition+%28HAR%29+in+Ambient+Assisted+Living+%28AAL%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00364/"|"http://archive.ics.uci.edu/ml/datasets/Smartphone+Dataset+for+Human+Activity+Recognition+%28HAR%29+in+Ambient+Assisted+Living+%28AAL%29#"|"Smartphone Dataset for Human Activity Recognition (HAR) in Ambient Assisted Living (AAL) Data Set"|"Time-Series"|"5744"|"Computer"|"Real"|"561"|"2016-03-09"|"N/A"|"35349"|""
"http://archive.ics.uci.edu/ml/datasets/KDD+Cup+1998+Data"|"http://archive.ics.uci.edu/ml/machine-learning-databases/kddcup98-mld/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/kddcup98-mld/epsilon_mirror/readme"|"KDD Cup 1998 Data Data Set"|"Multivariate"|"191779"|"N/A"|"Categorical, Integer"|"481"|"1998-07-20"|"Yes"|"67504"|""
"http://archive.ics.uci.edu/ml/datasets/Online+Handwritten+Assamese+Characters+Dataset"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00208/"|"http://archive.ics.uci.edu/ml/datasets/Online+Handwritten+Assamese+Characters+Dataset#"|"Online Handwritten Assamese Characters Dataset Data Set"|"Multivariate, Sequential"|"8235"|"Computer"|"Integer"|"N/A"|"2011-04-01"|"N/A"|"42482"|""
"http://archive.ics.uci.edu/ml/datasets/LED+Display+Domain"|"http://archive.ics.uci.edu/ml/machine-learning-databases/led-display-creator/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/led-display-creator/led-creator.names"|"LED Display Domain Data Set"|"Multivariate, Data-Generator"|"N/A"|"Computer"|"Categorical"|"7"|"1988-11-10"|"No"|"60912"|""
"http://archive.ics.uci.edu/ml/datasets/Japanese+Credit+Screening"|"http://archive.ics.uci.edu/ml/machine-learning-databases/credit-screening"|"http://archive.ics.uci.edu/ml/machine-learning-databases/credit-screening/credit.names"|"Japanese Credit Screening Data Set"|"Multivariate, Domain-Theory"|"125"|"Financial"|"Categorical, Real, Integer"|"N/A"|"1992-03-19"|"N/A"|"90626"|""
"http://archive.ics.uci.edu/ml/datasets/Optical+Recognition+of+Handwritten+Digits"|"http://archive.ics.uci.edu/ml/machine-learning-databases/optdigits/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/optdigits/optdigits.names"|"Optical Recognition of Handwritten Digits Data Set"|"Multivariate"|"5620"|"Computer"|"Integer"|"64"|"1998-07-01"|"No"|"224873"|""
"http://archive.ics.uci.edu/ml/datasets/Folio"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00338/"|"http://archive.ics.uci.edu/ml/datasets/Folio#"|"Folio Data Set"|"Multivariate"|"637"|"N/A"|"N/A"|"20"|"2015-07-05"|"Yes"|"47128"|""
"http://archive.ics.uci.edu/ml/datasets/Epileptic+Seizure+Recognition"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00388/"|"http://archive.ics.uci.edu/ml/datasets/Epileptic+Seizure+Recognition#"|"Epileptic Seizure Recognition Data Set"|"Multivariate, Time-Series"|"11500"|"Life"|"Integer, Real"|"179"|"2017-05-24"|"N/A"|"65724"|""
"http://archive.ics.uci.edu/ml/datasets/Roman+Urdu+Data+Set"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00458/"|"http://archive.ics.uci.edu/ml/datasets/Roman+Urdu+Data+Set#"|"Roman Urdu Data Set Data Set"|"Text"|"20000"|"Computer"|"N/A"|"2"|"2018-08-29"|"N/A"|"10335"|""
"http://archive.ics.uci.edu/ml/datasets/Horse+Colic"|"http://archive.ics.uci.edu/ml/machine-learning-databases/horse-colic/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/horse-colic/horse-colic.names"|"Horse Colic Data Set"|"Multivariate"|"368"|"Life"|"Categorical, Integer, Real"|"27"|"1989-08-06"|"Yes"|"119623"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large47.jpg"
"http://archive.ics.uci.edu/ml/datasets/Drug+Review+Dataset+%28Drugs.com%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00462/"|"http://archive.ics.uci.edu/ml/datasets/Drug+Review+Dataset+%28Drugs.com%29#"|"Drug Review Dataset (Drugs.com) Data Set"|"Multivariate, Text"|"215063"|"Life"|"Integer"|"6"|"2018-10-04"|"N/A"|"33137"|""
"http://archive.ics.uci.edu/ml/datasets/Congressional+Voting+Records"|"http://archive.ics.uci.edu/ml/machine-learning-databases/voting-records/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/voting-records/house-votes-84.names"|"Congressional Voting Records Data Set"|"Multivariate"|"435"|"Social"|"Categorical"|"16"|"1987-04-27"|"Yes"|"172696"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large105.jpg"
"http://archive.ics.uci.edu/ml/datasets/Badges"|"http://archive.ics.uci.edu/ml/machine-learning-databases/badges/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/badges/badges.info"|"Badges Data Set"|"Univariate, Text"|"294"|"N/A"|"N/A"|"1"|"1994-09-01"|"No"|"102006"|""
"http://archive.ics.uci.edu/ml/datasets/Corel+Image+Features"|"http://archive.ics.uci.edu/ml/machine-learning-databases/CorelFeatures-mld/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/CorelFeatures-mld/CorelFeatures.data.html"|"Corel Image Features Data Set"|"Multivariate"|"68040"|"N/A"|"Real"|"89"|"1999-07-01"|"N/A"|"76552"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large119.jpg"
"http://archive.ics.uci.edu/ml/datasets/GNFUV+Unmanned+Surface+Vehicles+Sensor+Data"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00452/"|"http://archive.ics.uci.edu/ml/datasets/GNFUV+Unmanned+Surface+Vehicles+Sensor+Data#"|"GNFUV Unmanned Surface Vehicles Sensor Data Data Set"|"Multivariate, Time-Series"|"1672"|"Computer"|"Real"|"5"|"2018-05-06"|"N/A"|"13842"|""
"http://archive.ics.uci.edu/ml/datasets/Wholesale+customers"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00292/"|"http://archive.ics.uci.edu/ml/datasets/Wholesale+customers#"|"Wholesale customers Data Set"|"Multivariate"|"440"|"Business"|"Integer"|"8"|"2014-03-31"|"N/A"|"267983"|""
"http://archive.ics.uci.edu/ml/datasets/Japanese+Vowels"|"http://archive.ics.uci.edu/ml/machine-learning-databases/JapaneseVowels-mld/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/JapaneseVowels-mld/JapaneseVowels.data.html"|"Japanese Vowels Data Set"|"Multivariate, Time-Series"|"640"|"N/A"|"Real"|"12"|"N/A"|"N/A"|"86315"|""
"http://archive.ics.uci.edu/ml/datasets/seeds"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00236/"|"http://archive.ics.uci.edu/ml/datasets/seeds#"|"seeds Data Set"|"Multivariate"|"210"|"Life"|"Real"|"7"|"2012-09-29"|"N/A"|"234983"|""
"http://archive.ics.uci.edu/ml/datasets/AAAI+2014+Accepted+Papers"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00307/"|"http://archive.ics.uci.edu/ml/datasets/AAAI+2014+Accepted+Papers#"|"AAAI 2014 Accepted Papers Data Set"|"Multivariate"|"399"|"Computer"|"N/A"|"6"|"2014-07-30"|"N/A"|"45196"|""
"http://archive.ics.uci.edu/ml/datasets/UJI+Pen+Characters+%28Version+2%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/uji-penchars/version2/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/uji-penchars/version2/uji2.names"|"UJI Pen Characters (Version 2) Data Set"|"Multivariate, Sequential"|"11640"|"Computer"|"Integer"|"N/A"|"2009-01-22"|"N/A"|"58918"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large160.jpg"
"http://archive.ics.uci.edu/ml/datasets/EMG+dataset+in+Lower+Limb"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00278/"|"http://archive.ics.uci.edu/ml/datasets/EMG+dataset+in+Lower+Limb#"|"EMG dataset in Lower Limb Data Set"|"Multivariate, Time-Series"|"132"|"Computer"|"Real"|"5"|"2014-02-05"|"N/A"|"40045"|""
"http://archive.ics.uci.edu/ml/datasets/KDC-4007+dataset+Collection"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00376/"|"http://archive.ics.uci.edu/ml/datasets/KDC-4007+dataset+Collection#"|"KDC-4007 dataset Collection Data Set"|"Multivariate, Text"|"4007"|"Computer"|"Integer"|"N/A"|"2017-04-27"|"N/A"|"25685"|""
"http://archive.ics.uci.edu/ml/datasets/KASANDR"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00385/"|"http://archive.ics.uci.edu/ml/datasets/KASANDR#"|"KASANDR Data Set"|"Multivariate"|"17764280"|"Life"|"Integer"|"2158859"|"2017-05-16"|"N/A"|"26033"|""
"http://archive.ics.uci.edu/ml/datasets/Amazon+Access+Samples"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00216/"|"http://archive.ics.uci.edu/ml/datasets/Amazon+Access+Samples#"|"Amazon Access Samples Data Set"|"Time-Series, Domain-Theory"|"30000"|"Business"|"N/A"|"20000"|"2011-09-13"|"N/A"|"181866"|""
"http://archive.ics.uci.edu/ml/datasets/Glass+Identification"|"http://archive.ics.uci.edu/ml/machine-learning-databases/glass/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/glass/glass.names"|"Glass Identification Data Set"|"Multivariate"|"214"|"Physical"|"Real"|"10"|"1987-09-01"|"No"|"285876"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large42.jpg"
"http://archive.ics.uci.edu/ml/datasets/Dorothea"|"http://archive.ics.uci.edu/ml/machine-learning-databases/dorothea/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/dorothea/Dataset.pdf"|"Dorothea Data Set"|"Multivariate"|"1950"|"Life"|"Integer"|"100000"|"2008-02-29"|"N/A"|"95296"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large169.jpg"
"http://archive.ics.uci.edu/ml/datasets/YouTube+Comedy+Slam+Preference+Data"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00223/"|"http://archive.ics.uci.edu/ml/datasets/YouTube+Comedy+Slam+Preference+Data#"|"YouTube Comedy Slam Preference Data Data Set"|"Text"|"1138562"|"Computer"|"N/A"|"3"|"2012-04-10"|"N/A"|"81253"|""
"http://archive.ics.uci.edu/ml/datasets/Burst+Header+Packet+%28BHP%29+flooding+attack+on+Optical+Burst+Switching+%28OBS%29+Network"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00404/"|"http://archive.ics.uci.edu/ml/datasets/Burst+Header+Packet+%28BHP%29+flooding+attack+on+Optical+Burst+Switching+%28OBS%29+Network#"|"Burst Header Packet (BHP) flooding attack on Optical Burst Switching (OBS) Network Data Set"|"Text"|"1075"|"Computer"|"Integer"|"22"|"2017-08-28"|"N/A"|"23580"|""
"http://archive.ics.uci.edu/ml/datasets/Audiology+%28Original%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/audiology/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/audiology/audiology.data"|"Audiology (Original) Data Set"|"Multivariate"|"226"|"Life"|"Categorical"|"N/A"|"1987-12-03"|"Yes"|"95943"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large7.jpg"
"http://archive.ics.uci.edu/ml/datasets/Ultrasonic+flowmeter+diagnostics"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00433/"|"http://archive.ics.uci.edu/ml/datasets/Ultrasonic+flowmeter+diagnostics#"|"Ultrasonic flowmeter diagnostics Data Set"|"Multivariate"|"540"|"Computer"|"Real"|"173"|"2018-01-13"|"N/A"|"10067"|""
"http://archive.ics.uci.edu/ml/datasets/Farm+Ads"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00218/"|"http://archive.ics.uci.edu/ml/datasets/Farm+Ads#"|"Farm Ads Data Set"|"Text"|"4143"|"Business"|"N/A"|"54877"|"2011-10-18"|"N/A"|"63748"|""
"http://archive.ics.uci.edu/ml/datasets/CSM+%28Conventional+and+Social+Media+Movies%29+Dataset+2014+and+2015"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00424/"|"http://archive.ics.uci.edu/ml/datasets/CSM+%28Conventional+and+Social+Media+Movies%29+Dataset+2014+and+2015#"|"CSM (Conventional and Social Media Movies) Dataset 2014 and 2015 Data Set"|"Multivariate"|"217"|"Computer"|"Integer"|"12"|"2017-10-11"|"Yes"|"17262"|""
"http://archive.ics.uci.edu/ml/datasets/Bag+of+Words"|"http://archive.ics.uci.edu/ml/machine-learning-databases/bag-of-words/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/bag-of-words/readme.txt"|"Bag of Words Data Set"|"Text"|"8000000"|"N/A"|"Integer"|"100000"|"2008-03-12"|"N/A"|"283240"|""
"http://archive.ics.uci.edu/ml/datasets/Website+Phishing"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00379/"|"http://archive.ics.uci.edu/ml/datasets/Website+Phishing#"|"Website Phishing Data Set"|"Multivariate"|"1353"|"Computer"|"Integer"|"10"|"2016-11-02"|"N/A"|"53446"|""
"http://archive.ics.uci.edu/ml/datasets/Demospongiae"|"http://archive.ics.uci.edu/ml/machine-learning-databases/demospongiae"|"http://archive.ics.uci.edu/ml/machine-learning-databases/demospongiae/demospongiae.names"|"Demospongiae Data Set"|"Multivariate"|"503"|"Life"|"Integer"|"N/A"|"2010-01-21"|"Yes"|"48775"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large190.jpg"
"http://archive.ics.uci.edu/ml/datasets/Newspaper+and+magazine+images+segmentation+dataset"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00306/"|"http://archive.ics.uci.edu/ml/datasets/Newspaper+and+magazine+images+segmentation+dataset#"|"Newspaper and magazine images segmentation dataset Data Set"|"N/A"|"101"|"Computer"|"N/A"|"N/A"|"2014-07-15"|"N/A"|"23225"|""
"http://archive.ics.uci.edu/ml/datasets/Sales_Transactions_Dataset_Weekly"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00396/"|"http://archive.ics.uci.edu/ml/datasets/Sales_Transactions_Dataset_Weekly#"|"Sales_Transactions_Dataset_Weekly Data Set"|"Multivariate, Time-Series"|"811"|"N/A"|"Integer, Real"|"53"|"2017-07-16"|"N/A"|"44694"|""
"http://archive.ics.uci.edu/ml/datasets/Gastrointestinal+Lesions+in+Regular+Colonoscopy"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00408/"|"http://archive.ics.uci.edu/ml/datasets/Gastrointestinal+Lesions+in+Regular+Colonoscopy#"|"Gastrointestinal Lesions in Regular Colonoscopy Data Set"|"Multivariate"|"76"|"Computer"|"Real"|"698"|"2016-10-15"|"N/A"|"11374"|""
"http://archive.ics.uci.edu/ml/datasets/Autistic+Spectrum+Disorder+Screening+Data+for+Children++"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00419/"|"http://archive.ics.uci.edu/ml/datasets/Autistic+Spectrum+Disorder+Screening+Data+for+Children++#"|"Autistic Spectrum Disorder Screening Data for Children   Data Set"|"Multivariate"|"292"|"Life"|"Integer"|"21"|"2017-12-24"|"Yes"|"24526"|""
"http://archive.ics.uci.edu/ml/datasets/MSNBC.com+Anonymous+Web+Data"|"http://archive.ics.uci.edu/ml/machine-learning-databases/msnbc-mld/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/msnbc-mld/msnbc.data.html"|"MSNBC.com Anonymous Web Data Data Set"|"Sequential"|"989818"|"Computer"|"Categorical"|"N/A"|"N/A"|"N/A"|"72146"|""
"http://archive.ics.uci.edu/ml/datasets/TTC-3600%3A+Benchmark+dataset+for+Turkish+text+categorization"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00407/"|"http://archive.ics.uci.edu/ml/datasets/TTC-3600%3A+Benchmark+dataset+for+Turkish+text+categorization#"|"TTC-3600: Benchmark dataset for Turkish text categorization Data Set"|"Text"|"3600"|"Computer"|"Integer"|"4814"|"2017-02-08"|"N/A"|"9360"|""
"http://archive.ics.uci.edu/ml/datasets/News+Popularity+in+Multiple+Social+Media+Platforms"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00432/"|"http://archive.ics.uci.edu/ml/datasets/News+Popularity+in+Multiple+Social+Media+Platforms#"|"News Popularity in Multiple Social Media Platforms Data Set"|"Multivariate, Time-Series, Text"|"93239"|"Computer"|"Integer, Real"|"11"|"2018-02-20"|"N/A"|"36623"|""
"http://archive.ics.uci.edu/ml/datasets/Syskill+and+Webert+Web+Page+Ratings"|"http://archive.ics.uci.edu/ml/machine-learning-databases/SyskillWebert-mld/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/SyskillWebert-mld/SyskillWebert.data.html"|"Syskill and Webert Web Page Ratings Data Set"|"Multivariate, Text"|"332"|"Computer"|"Categorical"|"5"|"1998-10-20"|"N/A"|"60587"|""
"http://archive.ics.uci.edu/ml/datasets/DBWorld+e-mails"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00219/"|"http://archive.ics.uci.edu/ml/datasets/DBWorld+e-mails#"|"DBWorld e-mails Data Set"|"Text"|"64"|"Computer"|"N/A"|"4702"|"2011-11-06"|"N/A"|"50590"|""
"http://archive.ics.uci.edu/ml/datasets/Mammographic+Mass"|"http://archive.ics.uci.edu/ml/machine-learning-databases/mammographic-masses/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/mammographic-masses/mammographic_masses.names"|"Mammographic Mass Data Set"|"Multivariate"|"961"|"Life"|"Integer"|"6"|"2007-10-29"|"Yes"|"136666"|""
"http://archive.ics.uci.edu/ml/datasets/IDA2016Challenge"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00414/"|"http://archive.ics.uci.edu/ml/datasets/IDA2016Challenge#"|"IDA2016Challenge Data Set"|"Multivariate"|"76000"|"Computer"|"Integer"|"171"|"2017-01-17"|"Yes"|"9050"|""
"http://archive.ics.uci.edu/ml/datasets/Daphnet+Freezing+of+Gait"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00245/"|"http://archive.ics.uci.edu/ml/datasets/Daphnet+Freezing+of+Gait#"|"Daphnet Freezing of Gait Data Set"|"Multivariate, Time-Series"|"237"|"Life"|"Real"|"9"|"2013-03-07"|"N/A"|"58127"|""
"http://archive.ics.uci.edu/ml/datasets/YouTube+Spam+Collection"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00380/"|"http://archive.ics.uci.edu/ml/datasets/YouTube+Spam+Collection#"|"YouTube Spam Collection Data Set"|"Text"|"1956"|"Computer"|"N/A"|"5"|"2017-03-26"|"N/A"|"60158"|""
"http://archive.ics.uci.edu/ml/datasets/Beijing+PM2.5+Data"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00381/"|"http://archive.ics.uci.edu/ml/datasets/Beijing+PM2.5+Data#"|"Beijing PM2.5 Data Data Set"|"Multivariate, Time-Series"|"43824"|"Physical"|"Integer, Real"|"13"|"2017-01-19"|"Yes"|"111288"|""
"http://archive.ics.uci.edu/ml/datasets/Heart+Disease"|"http://archive.ics.uci.edu/ml/machine-learning-databases/heart-disease/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/heart-disease/heart-disease.names"|"Heart Disease Data Set"|"Multivariate"|"303"|"Life"|"Categorical, Integer, Real"|"75"|"1988-07-01"|"Yes"|"887485"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large45.jpg"
"http://archive.ics.uci.edu/ml/datasets/PANDOR"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00460/"|"http://archive.ics.uci.edu/ml/datasets/PANDOR#"|"PANDOR Data Set"|"Multivariate"|"N/A"|"Life"|"Categorical"|"N/A"|"2018-10-02"|"N/A"|"9177"|""
"http://archive.ics.uci.edu/ml/datasets/CNAE-9"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00233/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00233/CNAE-9.names"|"CNAE-9 Data Set"|"Multivariate, Text"|"1080"|"Business"|"Integer"|"857"|"2012-08-03"|"N/A"|"55948"|""
"http://archive.ics.uci.edu/ml/datasets/Appliances+energy+prediction"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00374/"|"http://archive.ics.uci.edu/ml/datasets/Appliances+energy+prediction#"|"Appliances energy prediction Data Set"|"Multivariate, Time-Series"|"19735"|"Computer"|"Real"|"29"|"2017-02-15"|"N/A"|"76659"|""
"http://archive.ics.uci.edu/ml/datasets/Soybean+%28Small%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/soybean/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/soybean/soybean-small.names"|"Soybean (Small) Data Set"|"Multivariate"|"47"|"Life"|"Categorical"|"35"|"1987-01-01"|"No"|"87340"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large90.jpg"
"http://archive.ics.uci.edu/ml/datasets/EMG+data+for+gestures"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00481/"|"http://archive.ics.uci.edu/ml/datasets/EMG+data+for+gestures#"|"EMG data for gestures Data Set"|"Time-Series"|"30000"|"Life"|"Real"|"6"|"2019-01-07"|"N/A"|"22004"|""
"http://archive.ics.uci.edu/ml/datasets/User+Knowledge+Modeling"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00257/"|"http://archive.ics.uci.edu/ml/datasets/User+Knowledge+Modeling#"|"User Knowledge Modeling Data Set"|"Multivariate"|"403"|"Computer"|"Integer"|"5"|"2013-06-26"|"N/A"|"101306"|""
"http://archive.ics.uci.edu/ml/datasets/Servo"|"http://archive.ics.uci.edu/ml/machine-learning-databases/servo/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/servo/servo.names"|"Servo Data Set"|"Multivariate"|"167"|"Computer"|"Categorical, Integer"|"4"|"1993-05-01"|"No"|"90504"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large87.jpg"
"http://archive.ics.uci.edu/ml/datasets/Predict+keywords+activities+in+a+online+social+media"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00276/"|"http://archive.ics.uci.edu/ml/datasets/Predict+keywords+activities+in+a+online+social+media#"|"Predict keywords activities in a online social media Data Set"|"Multivariate, Sequential, Time-Series"|"51"|"Computer"|"Integer, Real"|"35"|"2013-12-12"|"N/A"|"37628"|""
"http://archive.ics.uci.edu/ml/datasets/Coil+1999+Competition+Data"|"http://archive.ics.uci.edu/ml/machine-learning-databases/coil-mld/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/coil-mld/coil.data.html"|"Coil 1999 Competition Data Data Set"|"Multivariate"|"340"|"Physical"|"Categorical, Real"|"17"|"1999-09-09"|"No"|"44207"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large118.jpg"
"http://archive.ics.uci.edu/ml/datasets/Arcene"|"http://archive.ics.uci.edu/ml/machine-learning-databases/arcene/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/arcene/Dataset.pdf"|"Arcene Data Set"|"Multivariate"|"900"|"Life"|"Real"|"10000"|"2008-02-29"|"N/A"|"116504"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large167.jpg"
"http://archive.ics.uci.edu/ml/datasets/chipseq"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00439/"|"http://archive.ics.uci.edu/ml/datasets/chipseq#"|"chipseq Data Set"|"Sequential"|"4960"|"Life"|"Integer"|"N/A"|"2018-02-21"|"N/A"|"14051"|""
"http://archive.ics.uci.edu/ml/datasets/Planning+Relax"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00230/"|"http://archive.ics.uci.edu/ml/datasets/Planning+Relax#"|"Planning Relax Data Set"|"Univariate"|"182"|"Computer"|"Real"|"13"|"2012-07-17"|"N/A"|"50803"|""
"http://archive.ics.uci.edu/ml/datasets/Twenty+Newsgroups"|"http://archive.ics.uci.edu/ml/machine-learning-databases/20newsgroups-mld/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/20newsgroups-mld/20newsgroups.data.html"|"Twenty Newsgroups Data Set"|"Text"|"20000"|"N/A"|"N/A"|"N/A"|"1999-09-09"|"No"|"91096"|""
"http://archive.ics.uci.edu/ml/datasets/Twin+gas+sensor+arrays"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00361/"|"http://archive.ics.uci.edu/ml/datasets/Twin+gas+sensor+arrays#"|"Twin gas sensor arrays Data Set"|"Multivariate, Time-Series, Domain-Theory"|"640"|"Computer"|"Real"|"480000"|"2016-05-19"|"N/A"|"39295"|""
"http://archive.ics.uci.edu/ml/datasets/SML2010"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00274/"|"http://archive.ics.uci.edu/ml/datasets/SML2010#"|"SML2010 Data Set"|"Multivariate, Sequential, Time-Series, Text"|"4137"|"Computer"|"Real"|"24"|"2014-01-09"|"Yes"|"113409"|""
"http://archive.ics.uci.edu/ml/datasets/SGEMM+GPU+kernel+performance"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00440/"|"http://archive.ics.uci.edu/ml/datasets/SGEMM+GPU+kernel+performance#"|"SGEMM GPU kernel performance Data Set"|"Multivariate"|"241600"|"Computer"|"Integer"|"18"|"2018-02-27"|"N/A"|"16902"|""
"http://archive.ics.uci.edu/ml/datasets/Chess+%28King-Rook+vs.+King-Knight%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/chess/king-rook-vs-king-knight/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/chess/king-rook-vs-king-knight/kr-vs-kkn.names"|"Chess (King-Rook vs. King-Knight) Data Set"|"Multivariate, Data-Generator"|"N/A"|"Game"|"Categorical, Integer"|"22"|"1988-10-03"|"No"|"63276"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large24.jpg"
"http://archive.ics.uci.edu/ml/datasets/Statlog+%28Vehicle+Silhouettes%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/statlog/vehicle/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/statlog/vehicle/vehicle.doc"|"Statlog (Vehicle Silhouettes) Data Set"|"Multivariate"|"946"|"N/A"|"Integer"|"18"|"N/A"|"N/A"|"106443"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large149.jpg"
